,CLASS_2000,CLASS_2010,CLASS_2012,CLASS_2014,CLASS_2016,CLASS_2018,CLASS_2020,LAT,LON,PESO_AMOS,bacia,classification_2000,classification_2010,classification_2012,classification_2014,classification_2016,classification_2018,classification_2020,latitude,longitude,coord_lat,refIBGE_2000,refIBGE_2010,refIBGE_2012,refIBGE_2014,refIBGE_2016,refIBGE_2018,refIBGE_2020
7498,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.17171409,-14.20200317,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.201960400051782,-41.17163101753012,-41.17163101753012,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7499,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.53499279,-14.90942645,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.909383686295905,-41.534909718428054,-41.53490971842805,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7500,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.7484325,-14.9369149,363687.411400094,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.936872133989963,-41.748349429934855,-41.74834942993485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.46303774,-14.63373349,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.633690725599624,-41.46295466417008,-41.46295466417008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7502,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.55807492,-14.14163638,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.14159361295895,-40.55799184694807,-40.55799184694807,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7503,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.33314135,-14.5585445,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.55850173631882,-41.3330582740864,-41.3330582740864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7504,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.86206481,-14.25617158,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.256128811684189,-40.86198173909412,-40.86198173909412,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7505,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.31795524,-14.14271436,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.142671591299894,-40.31787217150293,-40.31787217150293,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7506,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.58619676,-14.13840244,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.138359677936121,-41.58611368962286,-41.58611368962286,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7507,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.06715019,-14.7277871,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.727744335846939,-41.06706711845861,-41.06706711845861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7508,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.55133755,-13.83306508,599589.944358633,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-13.833022312863894,-40.55125448231718,-40.55125448231718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7509,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.61152925,-14.12870064,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.12865787286763,-41.611446180635035,-41.61144618063503,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7510,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.99960146,-14.86280389,363687.411400094,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.862761123050102,-41.99951838337467,-41.99951838337467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7511,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.69955958,-14.04488782,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.044845056859279,-40.699476504196895,-40.69947650419689,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7512,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.27995651,-14.07318475,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.073141988309043,-40.27987343498467,-40.27987343498467,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7513,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.69955958,-14.23137808,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.23133530984249,-40.699476504196895,-40.69947650419689,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7514,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.71492077,-14.22086779,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.220825021018292,-40.71483769555534,-40.71483769555534,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7515,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.08934315,-13.76084053,468566.523582102,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-13.760797764020685,-42.08926008025821,-42.08926008025821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7516,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.09284658,-13.79156291,468566.523582102,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-13.791520146737573,-42.09276350986627,-42.09276350986627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7517,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.02439496,-13.9317001,468566.523582102,776.0,4.0,4.0,21.0,21.0,21.0,21.0,21.0,-13.931657331060219,-42.02431188521637,-42.02431188521637,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7518,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.13812167,-13.98317356,468566.523582102,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.983130796840268,-42.1380386001859,-42.1380386001859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7519,4.0,4.0,15.0,15.0,15.0,15.0,15.0,-42.07344297,-15.12798656,577269.117194877,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-15.127943794922185,-42.0733598997293,-42.0733598997293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7520,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.16345416,-13.86459595,468566.523582102,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.86455317933649,-42.16337109119807,-42.16337109119807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7521,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.2364872,-13.90825407,468566.523582102,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-13.908211302144698,-42.23640412379699,-42.23640412379699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7522,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.25885525,-13.8818436,468566.523582102,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.881800832791585,-42.258772174371565,-42.25877217437156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7523,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.02008304,-14.67739161,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.677348848407833,-42.01999997185259,-42.01999997185259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7524,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.21816156,-15.0018631,577269.117194877,776.0,3.0,3.0,21.0,21.0,21.0,21.0,21.0,-15.001820329031805,-42.21807849200095,-42.21807849200095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7525,4.0,4.0,15.0,15.0,15.0,15.0,15.0,-42.31922203,-14.47742663,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.477383866162828,-42.3191389614644,-42.3191389614644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7526,4.0,4.0,15.0,15.0,15.0,15.0,15.0,-42.19606301,-15.0363584,577269.117194877,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-15.036315635941994,-42.19597993601161,-42.19597993601161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7527,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.07344297,-13.6231288,468566.523582102,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-13.623086030965162,-42.0733598997293,-42.0733598997293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7528,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.1268029,-14.61648584,577269.117194877,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.616443072144529,-42.126719827605996,-42.126719827606,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7529,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.07964135,-14.53806291,577269.117194877,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.538020147840895,-42.07955827518972,-42.07955827518972,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7530,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.11413665,-14.26587338,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.26583061675268,-42.114053582099906,-42.11405358209991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7531,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.2265159,-14.76605533,577269.117194877,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.76601256695043,-42.22643282414326,-42.22643282414326,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7532,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.34832745,-14.9916223,577269.117194877,776.0,3.0,3.0,21.0,21.0,21.0,21.0,21.0,-14.991579534792841,-42.34824437666987,-42.34824437666987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7533,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.33188828,-14.1656214,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.165578631044943,-42.33180520697048,-42.33180520697048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7534,4.0,4.0,15.0,15.0,15.0,15.0,15.0,-42.35452582,-14.53240353,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.532360761550942,-42.35444275213029,-42.35444275213029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7535,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.23190579,-13.49269342,468566.523582102,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.492650651711008,-42.231822715847976,-42.23182271584798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7536,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.34455452,-14.0510862,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.051043432319704,-42.34447145247657,-42.34447145247657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7537,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-42.5000529,-14.67550515,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,33.0,-14.675462386311182,-42.49996982815765,-42.49996982815765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7538,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.44426752,-14.84286129,577269.117194877,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.842818523742649,-42.44418444901383,-42.44418444901383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7539,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-42.33620019,-14.94473024,577269.117194877,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.944687476961803,-42.33611712033426,-42.33611712033426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7540,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.08880416,-14.71000046,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.709957693221371,-42.08872109108774,-42.08872109108774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7541,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.30709478,-14.01982483,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.019782060432343,-42.30701170512878,-42.30701170512878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7542,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.26909604,-14.95712699,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.957084227882651,-42.269012968610525,-42.26901296861053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7543,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.52134297,-14.87304468,577269.117194877,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.873001917289065,-42.521259900391286,-42.52125990039129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7544,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.0618547,-14.67173223,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.67168946211788,-42.06177163256415,-42.06177163256415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7545,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.12868936,-13.85489414,468566.523582102,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.854851374268,-42.128606289702645,-42.12860628970265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7546,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.2709825,-13.48703403,468566.523582102,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-13.486991265421056,-42.270899430707175,-42.27089943070717,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7547,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.09877546,-13.54578385,468566.523582102,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-13.545741085002472,-42.09869239074146,-42.09869239074146,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7548,15.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.36773106,-14.67739161,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.677348848407833,-42.36764798680685,-42.36764798680685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7549,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.85084044,-14.79866418,363687.411400094,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.79862141176397,-41.85075737232448,-41.85075737232448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7550,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.6042529,-14.28743295,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.28739018357155,-41.60416982683367,-41.60416982683367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7551,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.84868449,-14.84905967,363687.411400094,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.849016899203074,-41.84860141564259,-41.84860141564259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7552,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.43995561,-14.86064793,577269.117194877,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.860605166368215,-42.43987253565006,-42.43987253565006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7553,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.02601192,-14.29201436,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.291971591520559,-42.02592885272778,-42.02592885272778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7554,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-42.48361373,-14.77467916,577269.117194877,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.774636393677977,-42.48353065845827,-42.48353065845827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7555,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.7383668,-14.44562627,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.445583505104997,-40.73828372447086,-40.73828372447086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7556,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.38353683,-14.4987167,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.498673938396461,-41.3834537615255,-41.3834537615255,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7557,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.33287185,-14.14028891,363687.411400094,776.0,4.0,4.0,4.0,21.0,21.0,21.0,21.0,-14.14024614003277,-41.33278877950116,-41.33278877950116,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7558,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.30663647,-14.28231255,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.282269786452067,-40.30655339892302,-40.30655339892302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7559,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.62517907,-13.8168954,599589.944358633,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-13.816852637749744,-40.6250959986718,-40.6250959986718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7560,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.78148593,-14.32354522,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.323502457993154,-40.7814028581086,-40.7814028581086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7561,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.83763521,-14.02575371,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.025710941307532,-41.83755213764792,-41.83755213764792,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7562,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.20728737,-14.12977862,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.129735851208572,-41.20720430278125,-41.20720430278125,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7563,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.64818052,-14.94095732,363687.411400094,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-14.9409145527685,-41.64809744422711,-41.64809744422711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7564,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.04208719,-14.38013909,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.380096320892683,-41.04200412203167,-41.04200412203167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7565,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.04720759,-13.8570501,599589.944358633,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-13.857007330949886,-41.047124519151154,-41.04712451915115,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7566,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.94048774,-14.08423403,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.084191266303714,-40.94040466339776,-40.94040466339776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7567,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.3451742,-14.57148024,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.571437476410141,-40.34509112461175,-40.34509112461175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7568,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.49258773,-14.00257717,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.002534406977249,-40.49250466273576,-40.49250466273576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7569,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.75247492,-14.30360262,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.3035598586857,-41.75239184871339,-41.75239184871339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7570,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.63120236,-14.09177988,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.091737114690318,-41.63111928535725,-41.63111928535725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7571,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.34840813,-13.77296779,599589.944358633,776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-13.772925020356299,-40.348325059634575,-40.34832505963458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7572,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.28597979,-14.39738674,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.397343974347779,-41.28589672167012,-41.28589672167012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7573,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.54577257,-14.36801183,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.36796906455707,-41.54568950183749,-41.54568950183749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7574,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.29945452,-13.36495298,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.364910218309213,-41.299371450931915,-41.29937145093191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7575,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.79020416,-14.04866075,363687.411400094,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-14.04861798105258,-41.79012109064641,-41.79012109064641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7576,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.45378051,-14.28635497,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.286312205230605,-40.453697442461795,-40.4536974424618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7577,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.5894307,-13.5034732,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.503430435120443,-41.5893476246457,-41.5893476246457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7578,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.75597835,-13.29380641,599589.944358633,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-13.293763647806946,-41.755895278321454,-41.75589527832145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7579,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.59526517,-13.45604215,599589.944358633,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-13.455999388118931,-40.59518209971062,-40.59518209971062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7580,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.3703316,-14.43861941,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.438576645888864,-41.37024852684895,-41.37024852684895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7581,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.70656644,-13.35013078,599589.944358633,776.0,4.0,4.0,21.0,21.0,21.0,21.0,21.0,-13.35008801612124,-40.70648336341303,-40.70648336341303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7582,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.86593214,-13.09950082,599589.944358633,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-13.099458051851894,-41.865849069097685,-41.86584906909768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7583,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.97211301,-13.72499775,599589.944358633,776.0,4.0,4.0,21.0,21.0,21.0,21.0,21.0,-13.724954984184317,-41.97202993568061,-41.97202993568061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7584,15.0,15.0,15.0,15.0,15.0,15.0,18.0,-41.6091038,-13.56734342,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.56730065182134,-41.60902072936791,-41.60902072936791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7585,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.78104135,-13.18169667,599589.944358633,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-13.181653900348829,-41.78095827474839,-41.78095827474839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7586,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.53786282,-13.98910244,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.989059677715456,-40.53777975305538,-40.53777975305538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7587,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.80358449,-13.34393241,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.343889640660816,-40.80350141409794,-40.80350141409794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7588,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.38488431,-13.67891418,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.678871410108984,-41.38480123445168,-41.38480123445168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7589,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.45818683,-13.90825407,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.908211302144698,-41.45810376163583,-41.45810376163583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7590,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.60442799,-13.38112266,599589.944358633,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-13.381079893423363,-40.60434491560864,-40.60434491560864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7591,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-40.86718521,-13.47571526,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.475672492841149,-40.8671021362136,-40.8671021362136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7592,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.30726987,-13.85166021,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.85161743924517,-41.30718679390375,-41.30718679390375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7593,15.0,18.0,18.0,18.0,18.0,18.0,18.0,-41.78858719,-13.76946436,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.769421590748232,-41.78850412313499,-41.78850412313499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7594,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.34877203,-13.61207952,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.612036752970493,-41.348688960030074,-41.34868896003007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7595,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.83413178,-14.62672663,363687.411400094,776.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-14.626683866383493,-41.83404870803985,-41.83404870803985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7596,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-41.88964766,-13.83063963,599589.944358633,776.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-13.830596861596772,-41.88956459259844,-41.88956459259844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
